search_id,user_id,search_query,search_date,clicked_result_position,location_country
010674,04108,series with only one season,2025-10-05,,Canada
010675,07415,christmas movies,2025-06-08,4,USA
010676,00956,action movies,2024-10-18,6,USA
010677,08773,best movies 2024,2025-11-29,,Canada
010678,01635,action movies,2025-05-27,10,Canada
010679,02474,trending now,2025-08-08,,Canada
010680,09622,best movies 2024,2024-06-21,9,Canada
010681,06336,music documentaries,2025-01-11,,USA
010682,05483,animated shows,2025-11-16,,USA
010683,04195,war movies,2025-04-04,,USA
010684,04314,korean drama,2024-04-21,6,Canada
010685,03953,action movies,2025-03-01,7,USA
010686,02450,trending now,2025-04-11,,USA
010687,01075,sci-fi,2025-08-29,9,USA
010688,01719,true crime,2024-03-13,7,Canada
010689,05457,animated shows,2025-04-18,,USA
010690,06353,netflix originals,2024-06-02,,USA
010691,07662,romantic comedies,2025-07-07,,USA
010692,01838,war movies,2025-07-11,7,USA
010693,04121,romantic comedies,2025-06-22,8,USA
010694,03039,netflix originals,2024-05-26,9,USA
010695,03347,drama series,2025-04-21,,Canada
010696,07322,documentaries,2024-08-02,9,USA
010697,09265,action movies,2025-05-12,4,USA
010698,06299,short episodes under 30 minutes,2024-02-26,3,USA
010699,01226,action movies,2025-02-27,5,Canada
010700,09165,music documentaries,2025-12-17,5,Canada
010701,05061,documentaries,2024-06-26,6,USA
010702,09769,travel documentaries,2025-11-11,,USA
010703,01969,superhero movies,2024-09-11,,Canada
010704,05615,documentaries,2025-12-31,7,USA
010705,04036,romantic comedies,2024-01-02,,USA
010706,04755,award winning documentaries,2024-05-03,9,Canada
010707,05642,romantic comedies,2024-02-07,6,USA
010708,04769,biographies,2025-05-07,4,USA
010709,02236,cooking shows,2025-11-19,,USA
010710,05526,war movies,2024-02-21,,USA
010711,05343,halloween movies,2024-06-19,,Canada
010712,02071,thriller series,2024-04-19,8,USA
010713,01965,classic movies,2024-02-03,6,USA
010714,02495,war movies,2025-04-10,,USA
010715,05326,movies based on true stories,2025-04-04,,Canada
010716,09157,horror movies,2025-07-19,,Canada
010717,04478,travel documentaries,2025-05-16,,USA
010718,03295,travel documentaries,2024-09-17,,Canada
010719,04204,sci-fi,2024-04-22,,USA
010720,03693,drama series,2024-07-03,,USA
010721,08344,superhero movies,2024-06-08,6,Canada
010722,05774,travel documentaries,2024-08-29,,USA
010723,00684,shows with strong female leads,2024-08-24,1,USA
010724,03414,shows with strong female leads,2025-04-20,,USA
010725,09568,animated shows,2025-02-08,5,USA
010726,01560,animated shows,2025-06-24,,USA
010727,06372,stand up comedy,2024-04-10,,USA
010728,00064,thriller series,2025-03-11,7,Canada
010729,06248,thriller series,2025-10-06,,USA
010730,05023,thriller series,2025-03-31,8,Canada
010731,01224,halloween movies,2024-11-20,,Canada
010732,02859,horror movies,2025-01-04,,USA
010733,00507,music documentaries,2024-09-26,,Canada
010734,09990,classic movies,2025-04-20,,USA
010735,08754,documentaries,2024-01-31,9,USA
010736,05775,biographies,2025-02-28,6,Canada
010737,05886,short episodes under 30 minutes,2024-07-19,,USA
010738,01570,family movies,2024-05-14,,USA
010739,07809,horror movies,2024-06-25,2,USA
010740,07604,true crime,2025-08-15,8,Canada
010741,00204,biographies,2025-09-25,8,Canada
010742,05955,war movies,2024-07-27,1,Canada
010743,00896,stand up comedy,2024-11-02,,Canada
010744,08131,christmas movies,2025-05-05,3,USA
010745,04299,action movies,2025-12-28,,USA
010746,07084,short episodes under 30 minutes,2024-04-27,,USA
010747,07925,music documentaries,2024-04-03,,Canada
010748,09127,drama series,2024-11-06,5,USA
010749,09263,animated shows,2025-07-19,6,USA
010750,08074,travel documentaries,2024-07-28,4,USA
010751,03140,netflix originals,2025-10-04,,USA
010752,02944,documentaries,2025-08-07,,USA
010753,05335,thriller series,2025-06-26,,USA
010754,04969,superhero movies,2024-08-30,,Canada
010755,03361,movies like stranger things,2024-10-24,,USA
010756,06624,documentaries,2024-06-18,,USA
010757,02075,new releases,2025-01-19,8,USA
010758,03976,movies like stranger things,2024-11-10,,Canada
010759,00521,true crime,2025-03-29,9,USA
010760,08611,cooking shows,2025-10-19,,USA
010761,09397,movies based on true stories,2024-01-10,9,USA
010762,03139,drama series,2024-12-01,,USA
010763,02444,animated shows,2024-12-26,,Canada
010764,00049,travel documentaries,2025-11-07,6,USA
010765,09604,christmas movies,2025-12-27,4,USA
010766,06056,movies based on true stories,2025-06-08,7,USA
010767,09575,animated shows,2025-05-15,7,Canada
010768,01116,stand up comedy,2024-08-31,5,Canada
010769,02058,drama series,2025-10-30,3,USA
010770,03496,cooking shows,2024-10-08,2,Canada
010771,06767,true crime,2025-04-09,6,Canada
010772,01018,music documentaries,2025-11-13,,USA
010773,03766,animated shows,2025-05-26,10,USA
010774,09511,horror movies,2025-05-17,,USA
010775,05405,travel documentaries,2025-03-19,,USA
010776,01588,classic movies,2025-04-09,,Canada
010777,06190,action movies,2025-04-01,6,USA
010778,08038,family movies,2024-01-06,,USA
010779,00689,thriller series,2024-03-30,2,Canada
010780,02600,travel documentaries,2024-08-19,,Canada
010781,02119,animated shows,2025-12-09,,USA
010782,00920,music documentaries,2025-04-17,10,USA
010783,00685,action movies,2024-12-13,,USA
010784,04496,drama series,2024-03-12,1,Canada
010785,08641,action movies,2024-03-06,9,Canada
010786,09944,short episodes under 30 minutes,2025-12-22,,USA
010787,00929,war movies,2025-12-14,9,Canada
010788,06995,netflix originals,2024-05-30,,USA
010789,04151,comedy shows,2024-10-26,,Canada
010790,01855,christmas movies,2024-07-02,2,USA
010791,00914,christmas movies,2024-02-19,,USA
010792,07427,comedy shows,2024-09-07,,USA
010793,06858,shows with strong female leads,2024-08-14,,Canada
010794,03066,true crime,2024-07-21,4,Canada
010795,05183,sci-fi,2024-10-14,,USA
010796,00973,comedy shows,2025-10-01,,USA
010797,07369,family movies,2024-01-23,9,Canada
010798,09855,christmas movies,2025-01-31,7,Canada
010799,08130,christmas movies,2024-05-31,10,Canada
010800,04647,award winning documentaries,2025-09-05,,USA
010801,09142,sci-fi,2024-03-09,,USA
010802,09728,new releases,2024-01-24,,USA
010803,07910,true crime,2024-07-09,,USA
010804,05711,action movies,2024-10-23,,Canada
010805,09935,horror movies,2025-04-17,7,USA
010806,05576,romantic comedies,2025-09-09,,USA
010807,03469,sci-fi,2024-07-15,8,Canada
010808,08143,new releases,2024-04-15,,Canada
010809,09805,animated shows,2025-02-15,,USA
010810,07660,true crime,2024-03-22,,USA
010811,01936,superhero movies,2024-11-02,,USA
010812,07014,superhero movies,2025-12-07,3,USA
010813,02419,documentaries,2024-02-29,5,USA
010814,07060,new releases,2025-03-15,6,USA
010815,02310,korean drama,2025-02-13,,Canada
010816,08401,drama series,2024-03-15,1,Canada
010817,01783,comedy shows,2025-04-24,8,USA
010818,03162,action movies,2024-01-04,,USA
010819,08185,music documentaries,2025-06-30,,USA
010820,06529,drama series,2025-05-03,,USA
010821,08704,superhero movies,2025-01-29,,USA
010822,09643,family movies,2024-09-21,,USA
010823,05274,true crime,2024-01-23,6,USA
010824,03885,true crime,2025-07-14,2,USA
010825,07903,war movies,2025-11-25,4,USA
010826,01127,comedy shows,2025-09-19,3,USA
010827,05950,short episodes under 30 minutes,2024-03-04,,USA
010828,07276,romantic comedies,2024-04-02,7,USA
010829,06124,netflix originals,2025-06-07,,USA
010830,07353,halloween movies,2024-07-21,6,Canada
010831,09768,movies based on true stories,2024-09-06,8,USA
010832,08155,horror movies,2025-05-18,1,USA
010833,07268,movies like stranger things,2024-05-06,,USA
010834,09954,true crime,2024-07-15,8,USA
010835,00686,comedy shows,2025-12-24,8,USA
010836,06484,comedy shows,2024-10-24,7,USA
010837,00489,stand up comedy,2025-12-06,10,USA
010838,07163,sci-fi,2024-11-04,,USA
010839,01971,family movies,2024-02-10,4,Canada
010840,05481,netflix originals,2025-08-22,,USA
010841,06074,biographies,2025-11-12,,USA
010842,02215,superhero movies,2024-01-31,,USA
010843,09567,sci-fi,2024-12-05,3,USA
010844,07883,christmas movies,2024-09-15,,USA
010845,07109,comedy shows,2025-05-14,,USA
010846,07500,trending now,2024-05-26,,Canada
010847,05321,thriller series,2024-09-12,5,USA
010848,05044,new releases,2025-07-15,,USA
010849,02619,comedy shows,2024-09-11,,Canada
010850,09619,superhero movies,2025-08-28,10,USA
010851,09547,music documentaries,2025-02-16,7,USA
010852,02333,trending now,2025-03-21,1,USA
010853,05213,superhero movies,2024-07-30,,USA
010854,07106,comedy shows,2025-09-22,,USA
010855,07528,superhero movies,2024-08-22,,Canada
010856,07216,shows with strong female leads,2024-06-29,8,USA
010857,08554,netflix originals,2025-02-17,6,USA
010858,01932,biographies,2025-11-23,,Canada
010859,02025,netflix originals,2025-07-02,,USA
010860,03863,romantic comedies,2025-07-08,,Canada
010861,08779,christmas movies,2024-10-05,,USA
010862,06852,animated shows,2024-09-05,4,Canada
010863,01139,drama series,2024-02-29,10,Canada
010864,00722,animated shows,2025-11-22,,Canada
010865,08841,music documentaries,2025-03-29,,USA
010866,06134,drama series,2025-01-08,,USA
010867,00480,superhero movies,2024-10-31,,USA
010868,06477,family movies,2024-05-29,6,USA
010869,02851,romantic comedies,2024-12-15,6,USA
010870,02471,comedy shows,2025-08-08,3,USA
010871,08406,family movies,2025-03-17,,USA
010872,01873,best movies 2024,2025-07-22,9,USA
010873,04433,music documentaries,2025-11-07,,USA
010874,02895,best movies 2024,2024-08-02,5,USA
010875,05108,classic movies,2025-11-12,,USA
010876,04043,cooking shows,2025-12-25,,Canada
010877,07324,superhero movies,2025-07-04,3,USA
010878,08503,best movies 2024,2024-02-18,3,USA
010879,00030,stand up comedy,2024-05-30,7,USA
010880,06181,action movies,2024-02-26,8,Canada
010881,04088,documentaries,2025-11-08,,Canada
010882,08603,cooking shows,2025-10-31,10,Canada
010883,00799,new releases,2024-05-29,3,Canada
010884,03231,documentaries,2025-03-31,,USA
010885,07620,drama series,2025-12-14,,USA
010886,00558,sci-fi,2025-09-16,,USA
010887,00201,true crime,2024-07-21,,USA
010888,01186,classic movies,2025-05-08,8,Canada
010889,02144,shows with strong female leads,2024-07-16,,USA
010890,09050,classic movies,2024-09-01,6,USA
010891,05017,award winning documentaries,2025-06-10,5,USA
010892,09519,animated shows,2024-12-26,8,USA
010893,00323,travel documentaries,2024-08-27,3,USA
010894,04350,halloween movies,2024-12-15,,USA
010895,04234,comedy shows,2025-01-12,,USA
010896,01307,halloween movies,2025-08-12,9,USA
010897,09210,christmas movies,2024-04-05,8,USA
010898,01324,war movies,2025-05-20,,Canada
010899,01488,travel documentaries,2025-10-27,9,Canada
010900,08267,stand up comedy,2025-02-19,,USA
010901,05114,stand up comedy,2025-01-20,9,USA
010902,01410,biographies,2025-07-10,5,USA
010903,04098,biographies,2024-03-02,9,USA
010904,00354,documentaries,2025-09-05,,USA
010905,02494,true crime,2024-03-26,1,USA
010906,02772,war movies,2025-03-07,4,USA
010907,00545,christmas movies,2025-03-01,,Canada
010908,09758,action movies,2025-12-14,6,USA
010909,01685,action movies,2025-11-17,5,Canada
010910,09954,cooking shows,2024-08-27,,USA
010911,06277,drama series,2025-08-28,,Canada
010912,03728,comedy shows,2025-11-23,,Canada
010913,01408,trending now,2024-05-23,3,USA
010914,01926,korean drama,2024-07-25,9,USA
010915,01277,family movies,2025-04-16,,USA
010916,09017,cooking shows,2024-12-13,8,Canada
010917,08130,comedy shows,2024-01-03,,USA
010918,08764,superhero movies,2025-02-09,,USA
010919,09425,drama series,2025-04-27,,USA
010920,07961,trending now,2024-12-15,4,USA
010921,09229,shows with strong female leads,2024-06-25,1,USA
010922,05141,netflix originals,2025-12-02,8,USA
010923,08484,award winning documentaries,2025-11-16,6,USA
010924,07752,award winning documentaries,2024-08-25,9,USA
010925,02348,christmas movies,2024-11-08,5,Canada
010926,02947,biographies,2025-06-29,,USA
010927,05110,music documentaries,2024-08-09,,USA
010928,00441,best movies 2024,2025-07-09,7,USA
010929,07538,action movies,2025-04-05,,Canada
010930,09293,sci-fi,2025-09-18,2,USA
010931,06612,movies like stranger things,2025-05-07,5,USA
010932,08720,comedy shows,2024-10-29,,Canada
010933,07284,music documentaries,2024-01-30,,USA
010934,05368,thriller series,2024-11-22,,Canada
010935,06161,animated shows,2025-11-27,2,USA
010936,07133,documentaries,2025-08-09,,Canada
010937,06385,documentaries,2025-04-30,2,Canada
010938,00272,halloween movies,2024-01-26,,USA
010939,01807,biographies,2024-08-21,,USA
010940,05778,war movies,2025-09-16,,USA
010941,05996,documentaries,2025-10-06,,Canada
010942,09201,romantic comedies,2025-05-25,1,Canada
010943,05563,thriller series,2024-09-14,2,Canada
010944,04735,cooking shows,2024-01-12,,USA
010945,06279,comedy shows,2024-08-13,8,USA
010946,09436,family movies,2025-06-29,1,Canada
010947,06423,romantic comedies,2025-05-06,,Canada
010948,05582,halloween movies,2025-08-01,9,USA
010949,02195,netflix originals,2025-06-14,,USA
010950,00384,romantic comedies,2025-04-21,,USA
010951,09322,korean drama,2024-04-13,,USA
010952,06517,war movies,2024-06-07,6,USA
010953,03949,korean drama,2024-02-05,8,USA
010954,01584,stand up comedy,2025-11-26,10,USA
010955,03209,documentaries,2024-04-06,,USA
010956,03732,stand up comedy,2024-05-25,,USA
010957,09944,drama series,2025-10-03,,Canada
010958,04423,drama series,2025-05-04,5,USA
010959,03243,halloween movies,2024-08-12,,USA
010960,07558,action movies,2025-04-15,1,Canada
010961,02271,family movies,2025-07-14,,USA
010962,00163,stand up comedy,2025-05-20,,USA
010963,02299,superhero movies,2024-08-04,9,USA
010964,05783,true crime,2024-02-24,3,Canada
010965,02051,superhero movies,2025-08-09,,Canada
010966,01918,documentaries,2024-05-05,5,Canada
010967,02191,true crime,2024-01-30,6,Canada
010968,03805,romantic comedies,2024-08-14,,USA
010969,05404,stand up comedy,2025-07-27,7,Canada
010970,00223,cooking shows,2024-09-26,,Canada
010971,02643,action movies,2025-11-01,,Canada
010972,03728,travel documentaries,2025-01-07,7,Canada
010973,05489,travel documentaries,2025-03-22,,USA
010974,00593,action movies,2024-12-22,,USA
010975,04866,stand up comedy,2024-03-06,,Canada
010976,02777,classic movies,2025-11-21,6,USA
010977,07240,halloween movies,2025-10-13,9,USA
010978,06408,new releases,2024-07-05,6,Canada
010979,05430,christmas movies,2025-11-28,,USA
010980,02608,horror movies,2024-01-14,8,Canada
010981,01181,superhero movies,2025-06-10,,USA
010982,02633,war movies,2025-06-16,,Canada
010983,01285,cooking shows,2025-11-14,5,USA
010984,01464,travel documentaries,2024-09-03,6,USA
010985,05991,korean drama,2025-05-22,3,USA
010986,05959,music documentaries,2025-04-10,,Canada
010987,07141,comedy shows,2024-11-03,1,Canada
010988,06186,romantic comedies,2024-07-06,10,USA
010989,07373,travel documentaries,2025-07-03,,USA
010990,01051,halloween movies,2024-08-25,,Canada
010991,06750,christmas movies,2025-01-24,,USA
010992,03150,cooking shows,2024-12-04,7,Canada
010993,07169,music documentaries,2024-09-24,,USA
010994,03436,comedy shows,2024-12-04,,Canada
010995,05227,korean drama,2024-07-25,,Canada
010996,06102,award winning documentaries,2025-10-16,10,Canada
010997,05868,korean drama,2024-10-28,8,USA
010998,02569,animated shows,2024-08-20,2,USA
010999,03919,music documentaries,2025-04-15,,USA
011000,02908,travel documentaries,2024-03-12,6,USA
011001,07583,superhero movies,2024-02-16,,Canada
011002,00496,stand up comedy,2024-07-18,,USA
011003,02991,stand up comedy,2025-11-18,10,USA
011004,00523,netflix originals,2024-01-20,9,USA
011005,05881,series with only one season,2025-02-18,8,Canada
011006,00750,family movies,2024-06-12,,USA
011007,07069,trending now,2024-03-02,6,Canada
011008,08360,new releases,2025-10-05,,USA
011009,00630,trending now,2024-09-22,,USA
011010,09337,award winning documentaries,2025-11-17,7,USA
011011,09063,comedy shows,2024-09-13,8,USA
011012,02680,drama series,2025-06-03,7,Canada
011013,06516,classic movies,2025-09-30,4,USA
011014,08729,family movies,2024-08-05,,USA
011015,02301,cooking shows,2025-01-19,,USA
011016,04229,halloween movies,2025-02-20,8,USA
011017,04966,true crime,2025-01-17,7,USA
011018,06646,thriller series,2025-02-17,,USA
011019,00988,action movies,2024-07-21,,Canada
011020,02353,thriller series,2025-01-29,,USA
011021,01626,thriller series,2025-08-29,1,Canada
011022,01447,short episodes under 30 minutes,2025-05-31,,Canada
011023,06341,superhero movies,2025-10-08,,USA
011024,03927,korean drama,2024-02-19,,USA
011025,05804,romantic comedies,2024-08-15,,Canada
011026,06022,series with only one season,2025-01-29,10,Canada
011027,05211,sci-fi,2025-09-14,10,USA
011028,03863,halloween movies,2024-04-11,6,Canada
011029,04755,movies like stranger things,2025-10-12,,Canada
011030,07398,korean drama,2025-10-30,,Canada
011031,07796,drama series,2025-01-23,,USA
011032,01400,cooking shows,2024-04-16,10,Canada
011033,02979,trending now,2025-06-22,,USA
011034,02760,superhero movies,2025-10-16,,USA
011035,05078,stand up comedy,2025-08-02,2,Canada
011036,00949,war movies,2025-10-12,2,USA
011037,05908,thriller series,2025-08-01,5,USA
011038,08546,shows with strong female leads,2025-12-03,3,Canada
011039,04770,action movies,2025-10-03,,Canada
011040,01163,netflix originals,2024-11-15,7,USA
011041,02006,shows with strong female leads,2025-02-23,,USA
011042,04507,short episodes under 30 minutes,2024-07-22,2,Canada
011043,04044,music documentaries,2024-08-11,,USA
011044,00025,family movies,2024-08-22,,USA
011045,03276,animated shows,2025-09-19,,USA
011046,06197,cooking shows,2025-04-12,,USA
011047,07379,trending now,2025-08-28,9,Canada
011048,01813,movies based on true stories,2024-09-13,3,Canada
011049,03853,drama series,2024-01-21,,USA
011050,03721,horror movies,2024-08-24,,USA
011051,02212,music documentaries,2024-11-30,8,USA
011052,06191,war movies,2024-07-27,2,USA
011053,07938,trending now,2024-11-23,,USA
011054,07740,drama series,2025-09-21,4,USA
011055,00221,war movies,2025-12-27,,USA
011056,02579,classic movies,2024-11-27,,USA
011057,08201,stand up comedy,2024-01-17,,USA
011058,02344,war movies,2024-01-22,,USA
011059,03241,movies like stranger things,2024-02-16,,USA
011060,03318,short episodes under 30 minutes,2025-03-13,2,USA
011061,08672,stand up comedy,2024-10-03,,USA
011062,08666,sci-fi,2025-04-16,2,USA
011063,07118,biographies,2025-04-05,8,USA
011064,07086,documentaries,2024-08-23,,USA
011065,03788,horror movies,2024-12-03,1,USA
011066,05201,superhero movies,2024-08-08,,USA
011067,09862,superhero movies,2025-02-18,,USA
011068,07239,comedy shows,2024-06-20,,Canada
011069,05911,korean drama,2025-03-03,,USA
011070,02695,war movies,2024-06-08,9,Canada
011071,09184,documentaries,2024-04-11,,USA
011072,02948,documentaries,2024-09-21,,USA
011073,09787,new releases,2025-03-24,4,Canada
011074,02270,netflix originals,2025-04-13,,USA
011075,05175,horror movies,2025-06-08,,USA
011076,00669,classic movies,2024-09-16,,USA
011077,08450,romantic comedies,2025-06-11,,Canada
011078,05248,biographies,2025-12-09,,USA
011079,07122,documentaries,2024-06-24,5,USA
011080,02646,thriller series,2024-11-15,,USA
011081,01828,netflix originals,2024-02-02,,USA
011082,01110,movies based on true stories,2024-06-04,10,USA
011083,00531,superhero movies,2024-07-09,3,Canada
011084,07617,travel documentaries,2025-02-13,8,USA
011085,00907,stand up comedy,2025-01-06,,USA
011086,02320,family movies,2025-11-12,,USA
011087,00105,thriller series,2025-05-31,4,Canada
011088,08597,halloween movies,2024-12-25,,Canada
011089,08593,christmas movies,2024-01-04,,USA
011090,09954,shows with strong female leads,2024-09-13,,USA
011091,07770,documentaries,2025-03-03,,Canada
011092,03900,true crime,2024-05-24,6,USA
011093,03660,romantic comedies,2024-11-11,,USA
011094,03175,stand up comedy,2025-08-03,,Canada
011095,02461,sci-fi,2025-10-31,7,USA
011096,03360,comedy shows,2024-08-04,,Canada
011097,06111,biographies,2024-05-30,3,Canada
011098,05131,best movies 2024,2025-10-07,6,USA
011099,04452,drama series,2025-01-13,10,USA
011100,00900,war movies,2025-11-17,1,USA
011101,00393,best movies 2024,2024-11-28,10,USA
011102,05298,romantic comedies,2025-11-08,8,USA
011103,02636,short episodes under 30 minutes,2025-01-21,3,USA
011104,09624,korean drama,2024-08-26,,USA
011105,00211,romantic comedies,2024-08-25,,Canada
011106,05413,series with only one season,2025-12-25,8,USA
011107,06362,true crime,2025-11-28,,USA
011108,06632,korean drama,2025-03-30,,Canada
011109,04137,thriller series,2024-03-23,1,USA
011110,06619,shows with strong female leads,2024-11-28,8,USA
011111,09754,true crime,2025-09-25,9,USA
011112,05981,korean drama,2024-01-13,7,Canada
011113,07249,horror movies,2025-11-19,8,USA
011114,04964,new releases,2024-04-03,,Canada
011115,02981,comedy shows,2025-09-21,,USA
011116,00980,netflix originals,2024-04-09,9,USA
011117,02334,classic movies,2024-05-13,9,USA
011118,09651,documentaries,2025-02-04,,USA
011119,04406,sci-fi,2025-07-30,,Canada
011120,08779,korean drama,2025-03-31,8,USA
011121,04897,comedy shows,2024-07-09,,Canada
011122,09075,movies like stranger things,2024-08-09,9,USA
011123,06607,halloween movies,2024-06-19,,USA
011124,06936,drama series,2024-04-27,1,USA
011125,05993,documentaries,2025-03-28,,Canada
011126,08518,cooking shows,2024-08-18,,USA
011127,06951,horror movies,2024-11-13,,USA
011128,01809,movies like stranger things,2025-04-26,9,USA
011129,00385,family movies,2024-12-31,,Canada
011130,09457,sci-fi,2024-06-09,,USA
011131,04945,sci-fi,2025-06-21,,USA
011132,05436,romantic comedies,2025-11-09,3,USA
011133,06522,stand up comedy,2024-08-24,10,USA
011134,08973,travel documentaries,2025-07-15,,Canada
011135,05521,animated shows,2025-12-31,,Canada
011136,00244,thriller series,2024-10-13,4,Canada
011137,06574,true crime,2024-05-17,,USA
011138,09206,romantic comedies,2024-10-03,,Canada
011139,00469,action movies,2024-07-02,,USA
011140,09591,sci-fi,2024-01-17,,Canada
011141,04278,cooking shows,2025-03-06,8,USA
011142,02906,trending now,2025-03-24,5,Canada
011143,09513,documentaries,2024-06-08,,Canada
011144,01652,romantic comedies,2024-04-30,5,Canada
011145,01299,comedy shows,2024-06-18,7,USA
011146,03368,best movies 2024,2024-09-12,4,USA
011147,07344,comedy shows,2024-06-30,,USA
011148,07599,travel documentaries,2025-05-11,6,USA
011149,09555,stand up comedy,2025-12-01,1,Canada
011150,01380,thriller series,2025-11-14,5,Canada
011151,08237,cooking shows,2024-08-20,8,Canada
011152,06203,shows with strong female leads,2025-04-17,,USA
011153,03949,korean drama,2024-11-24,1,Canada
011154,09450,classic movies,2024-05-18,6,USA
011155,04847,action movies,2025-11-26,3,USA
011156,03232,action movies,2025-01-17,,USA
011157,08662,travel documentaries,2024-03-24,5,USA
011158,08613,cooking shows,2024-08-19,10,USA
011159,01007,music documentaries,2024-01-03,,USA
011160,05958,music documentaries,2024-09-23,,USA
011161,08820,christmas movies,2024-06-01,,Canada
011162,08070,family movies,2024-05-31,2,USA
011163,02499,action movies,2024-10-24,3,USA
011164,05329,classic movies,2025-12-07,2,USA
011165,02967,romantic comedies,2025-03-28,2,Canada
011166,03830,new releases,2025-09-20,,USA
011167,05595,sci-fi,2024-02-11,,USA
011168,01890,horror movies,2024-10-30,3,USA
011169,06537,classic movies,2025-01-31,,USA
011170,01779,travel documentaries,2024-05-06,,USA
011171,09820,cooking shows,2025-11-22,,USA
011172,00013,classic movies,2025-07-24,4,USA
011173,07369,family movies,2025-10-16,9,USA
011174,06635,music documentaries,2025-04-03,8,USA
011175,01132,thriller series,2024-11-14,,USA
011176,08300,romantic comedies,2024-07-24,,USA
011177,05568,music documentaries,2024-10-20,,USA
011178,09864,cooking shows,2024-12-03,1,USA
011179,04556,stand up comedy,2024-08-11,6,Canada
011180,04010,comedy shows,2024-01-06,4,USA
011181,09238,action movies,2025-10-27,,USA
011182,08868,horror movies,2024-11-11,6,USA
011183,07606,movies based on true stories,2025-06-18,,USA
011184,06146,animated shows,2024-09-14,5,USA
011185,01290,drama series,2024-04-29,,USA
011186,09618,movies based on true stories,2024-10-13,2,Canada
011187,01134,music documentaries,2025-02-27,9,Canada
011188,01679,travel documentaries,2025-08-29,3,Canada
011189,01006,korean drama,2025-09-08,4,USA
011190,01675,animated shows,2024-04-12,,Canada
011191,03732,action movies,2024-12-15,3,USA
011192,06745,drama series,2025-02-09,6,USA
011193,00181,series with only one season,2025-02-06,,USA
011194,08148,sci-fi,2025-07-12,2,USA
011195,00177,biographies,2025-04-04,1,USA
011196,02286,family movies,2024-01-14,,Canada
011197,09219,sci-fi,2025-07-23,,USA
011198,05035,travel documentaries,2025-07-26,3,USA
011199,07163,stand up comedy,2024-12-03,,USA
011200,02408,true crime,2024-03-27,,USA
011201,07979,thriller series,2025-09-24,,USA
011202,05370,stand up comedy,2025-07-17,2,USA
011203,04181,halloween movies,2025-08-31,,USA
011204,00824,travel documentaries,2025-06-06,,USA
011205,06495,superhero movies,2024-06-16,10,USA
011206,09787,music documentaries,2024-01-25,,Canada
011207,00908,biographies,2024-07-10,,USA
011208,05461,new releases,2025-07-21,,USA
011209,01389,drama series,2025-05-04,2,USA
011210,09448,documentaries,2025-01-06,1,USA
011211,07178,shows with strong female leads,2025-10-03,,USA
011212,06309,christmas movies,2024-08-14,,USA
011213,02518,trending now,2025-03-06,,USA
011214,03209,romantic comedies,2024-10-15,,USA
011215,03998,shows with strong female leads,2024-03-10,,USA
011216,03436,documentaries,2025-11-26,7,USA
011217,02815,family movies,2025-03-10,1,USA
011218,05787,sci-fi,2024-12-31,,USA
011219,01951,shows with strong female leads,2025-05-21,2,Canada
011220,09186,thriller series,2024-07-01,,USA
011221,05578,true crime,2024-12-11,4,Canada
011222,05684,new releases,2025-06-14,5,USA
011223,05473,true crime,2025-06-07,2,Canada
011224,05389,stand up comedy,2024-10-06,,USA
011225,09020,music documentaries,2024-03-16,9,USA
011226,03820,netflix originals,2024-06-22,1,USA
011227,03586,movies based on true stories,2024-05-27,5,USA
011228,01392,trending now,2024-12-02,9,USA
011229,00056,trending now,2024-03-29,,USA
011230,09719,short episodes under 30 minutes,2024-10-31,4,USA
011231,00650,biographies,2025-10-11,,USA
011232,09502,short episodes under 30 minutes,2025-05-02,,USA
011233,09584,thriller series,2025-10-14,,USA
011234,05951,comedy shows,2024-03-11,,USA
011235,01350,drama series,2025-07-11,,USA
011236,02853,drama series,2024-02-29,5,USA
011237,05011,thriller series,2024-07-02,,USA
011238,09139,superhero movies,2024-11-20,,Canada
011239,02219,true crime,2025-04-11,,USA
011240,02843,new releases,2024-03-19,,USA
011241,03535,romantic comedies,2024-05-22,8,USA
011242,05980,netflix originals,2024-12-12,,Canada
011243,07749,sci-fi,2025-08-11,,USA
011244,05295,cooking shows,2025-10-13,,USA
011245,06722,true crime,2025-10-27,7,USA
011246,06065,war movies,2025-01-10,7,USA
011247,08577,comedy shows,2025-02-17,7,Canada
011248,02286,cooking shows,2024-02-13,,USA
011249,03531,classic movies,2025-02-06,3,Canada
011250,03185,classic movies,2024-10-12,2,USA
011251,09572,stand up comedy,2024-07-17,,USA
011252,03844,travel documentaries,2025-12-29,,Canada
011253,02046,travel documentaries,2025-10-10,,USA
011254,08526,stand up comedy,2025-01-25,9,USA
011255,02842,cooking shows,2024-11-18,4,USA
011256,09743,animated shows,2024-01-18,,USA
011257,09076,best movies 2024,2025-12-13,,Canada
011258,08728,stand up comedy,2025-07-11,,Canada
011259,05034,animated shows,2024-07-30,,USA
011260,00859,true crime,2024-09-15,,USA
011261,04354,biographies,2025-04-12,4,Canada
011262,01415,war movies,2024-04-13,5,Canada
011263,05939,halloween movies,2025-02-28,2,Canada
011264,06830,new releases,2024-08-13,,Canada
011265,05785,award winning documentaries,2024-10-06,,Canada
011266,06923,drama series,2024-08-01,9,USA
011267,03252,stand up comedy,2025-12-22,,USA
011268,06857,romantic comedies,2025-11-18,8,USA
